0.1344,0.1134,0.2629,0.2531,0.4124,0.3759,0.5064,0.5914,0.6661,0.8541,1.0075,1.0218,1.1385,1.1645,1.3382,1.3092,1.4418,1.4087,1.5648,1.6937,1.8312
0.1441,0.1483,0.2792,0.2887,0.4482,0.4289,0.5414,0.6382,0.6968,0.9408,1.1193,1.1087,1.2291,1.2801,1.4438,1.395,1.5202,1.49,1.6199,1.7338,1.8555
0.1727,0.1628,0.2877,0.3017,0.4337,0.421,0.5385,0.6425,0.7056,0.9145,1.0706,1.0968,1.2381,1.2302,1.3664,1.3514,1.4863,1.5143,1.7268,1.8386,1.9687
0.1524,0.1063,0.2516,0.2455,0.4087,0.3564,0.494,0.5233,0.6215,0.7855,0.955,0.9648,1.0786,1.1196,1.2553,1.2118,1.3424,1.3144,1.4414,1.5368,1.664
0.1268,0.105,0.2172,0.2339,0.3793,0.3363,0.4588,0.5171,0.6024,0.7873,0.9151,0.9215,1.0395,1.0747,1.2279,1.1764,1.2845,1.2562,1.3703,1.4984,1.6272
0.1312,0.1581,0.2814,0.2766,0.4208,0.3873,0.5216,0.5694,0.6713,0.8588,1.0019,1.094,1.1946,1.1036,1.3061,1.2866,1.4374,1.393,1.5187,1.6519,1.7665
0.1357,0.1329,0.2655,0.2713,0.3994,0.3951,0.5095,1.1577,1.2979,1.4777,1.6092,1.6501,1.7814,1.7703,1.9314,1.8976,2.0247,1.9956,2.1456,2.254,2.3791
0.1465,0.158,0.2823,0.2844,0.4378,0.395,0.5173,0.5767,0.6736,0.8513,1.0223,1.0519,1.1622,1.1671,1.3562,1.3076,1.4341,1.3707,1.5143,1.6076,1.7454
0.1391,0.1448,0.267,0.2459,0.4101,0.3736,0.5228,0.5964,0.688,1.0427,1.2127,1.3964,1.5271,1.5436,1.7049,1.6724,1.8139,1.8115,2.0089,2.0901,2.2461
0.1101,0.1359,0.2837,0.2536,0.4115,0.3869,0.4894,0.5638,0.6586,0.8353,1.0021,1.0446,1.1576,1.1521,1.3153,1.263,1.3972,1.3351,1.4843,1.5813,1.6969
0.138,0.1619,0.2947,0.2717,0.4356,0.3984,0.5267,0.5834,0.6668,0.849,0.9689,1.0273,1.1572,1.0931,1.259,1.2442,1.3546,1.3247,1.462,1.5551,1.6934
0.1795,0.1203,0.3185,0.3586,0.4927,0.5136,0.6361,0.7356,0.8275,1.0145,1.1531,1.1735,1.2976,1.2945,1.4838,1.3972,1.5461,1.5078,1.6514,1.7468,1.8891
0.156,0.1573,0.2817,0.274,0.4211,0.3992,0.5048,0.6011,0.7009,0.8841,1.0451,1.0586,1.1652,1.2228,1.3682,1.3421,1.4852,1.4442,1.5757,1.6814,1.8239
0.1537,0.1108,0.2391,0.2476,0.3857,0.3368,0.4501,0.51,0.5998,0.7691,0.9146,0.889,1.0273,1.0453,1.1844,1.1699,1.3106,1.2612,1.4629,1.5583,1.6916
0.0752,0.0846,0.143,0.189,0.2824,0.2613,0.3191,0.4257,0.4864,0.694,0.7875,0.8179,0.9164,0.9218,1.0216,1,1.0486,1.1399,1.2275,1.3295,1.4013
0.0602,0.1029,0.1671,0.2009,0.2902,0.2659,0.3388,0.4639,0.5265,0.7383,0.831,1.087,1.1675,1.209,1.2951,1.3223,1.3807,1.4707,1.5441,1.6416,1.738
0.0908,0.115,0.1818,0.2375,0.3267,0.3349,0.4012,0.5186,0.5886,0.7441,0.8286,1.2635,1.3451,1.3771,1.4589,1.4613,1.5046,1.5843,1.6677,1.7658,1.8432
0.0681,0.0836,0.1507,0.1906,0.2844,0.2743,0.3562,0.4338,0.4988,0.6662,0.7513,0.7928,0.8773,0.8887,0.9951,0.9674,1.02,1.1113,1.1818,1.3194,1.3791
0.0832,0.1214,0.203,0.2186,0.3079,0.2952,0.3457,0.4605,0.5291,0.7445,0.8377,0.891,0.984,0.9819,1.0707,1.0694,1.1249,1.1967,1.2688,1.3843,1.4445
0.0739,0.0928,0.1546,0.2013,0.2864,0.2486,0.3155,0.4197,0.4791,0.6592,0.7369,0.7842,0.8634,0.8748,0.9772,0.9759,1.0229,1.0994,1.1746,1.2935,1.3682
0.0502,0.0689,0.137,0.1808,0.2759,0.2521,0.3232,0.4158,0.4683,0.6536,0.7394,0.7624,0.8469,0.8705,0.9645,0.9397,1.0018,1.0939,1.1641,1.2817,1.3691
0.0718,0.1092,0.1821,0.2394,0.3138,0.3315,0.3761,0.4885,0.544,0.7404,0.8371,0.8485,0.9272,0.9516,1.0556,1.0242,1.0686,1.1578,1.2267,1.3293,1.3953
0.0742,0.1301,0.1969,0.2352,0.3033,0.3126,0.352,0.4665,0.537,0.7324,0.8261,0.8699,0.9536,0.9523,1.0532,1.0479,1.0939,1.1688,1.2403,1.3597,1.4204
0.0897,0.0714,0.135,0.2203,0.2959,0.2499,0.325,0.4353,0.4934,0.67,0.7497,0.783,0.8701,0.8871,0.983,0.9637,1.02,1.1008,1.165,1.2829,1.3521
0.0858,0.0984,0.1652,0.2106,0.2993,0.2887,0.3492,0.4484,0.5102,0.6887,0.7611,0.8078,0.896,0.8892,0.989,0.9874,1.0447,1.1286,1.1848,1.3021,1.3647
0.0684,0.0855,0.1412,0.1943,0.2841,0.2381,0.3013,0.3879,0.4426,0.6103,0.7043,0.726,0.8092,0.8309,0.9302,0.907,0.9701,1.0332,1.1005,1.2049,1.2722
0.0599,0.0981,0.1609,0.2087,0.2837,0.2678,0.318,0.4602,0.5283,0.7055,0.7971,0.8341,0.918,0.9271,1.0404,1.0077,1.0494,1.1196,1.1843,1.2879,1.3724
0.071,0.1055,0.1749,0.2121,0.2813,0.2654,0.3159,0.4178,0.4938,0.6636,0.7449,0.7874,0.8597,0.8698,0.9712,0.9688,1.0111,1.085,1.1463,1.2642,1.335
0.0708,0.1087,0.176,0.2225,0.3089,0.2711,0.348,0.4364,0.5093,0.7199,0.796,0.8588,0.9459,0.9523,1.0516,1.0548,1.0992,1.1892,1.2605,1.3921,1.4652
0.0665,0.0904,0.1567,0.2082,0.2943,0.2713,0.3487,0.4709,0.5269,0.7283,0.8241,0.859,0.9443,0.9338,1.0402,1.0389,1.0999,1.1653,1.2361,1.3368,1.3957
0.0826,0.1137,0.1744,0.2148,0.3049,0.2943,0.3522,0.4461,0.5235,0.6716,0.7411,0.7654,0.8509,0.8589,0.9684,0.9381,0.9859,1.0669,1.1268,1.228,1.2998
0.0541,0.1015,0.167,0.191,0.285,0.2813,0.3331,0.4252,0.4999,0.6803,0.7727,0.7946,0.8791,0.8961,1.0078,0.9767,1.0211,1.1055,1.1823,1.2936,1.3691
0.076,0.082,0.1319,0.1963,0.2895,0.2549,0.3209,0.4502,0.5043,0.7419,0.8304,0.8534,0.9255,0.9435,1.0708,1.0106,1.0775,1.1374,1.2153,1.3287,1.4198
0.0723,0.1076,0.186,0.2198,0.2988,0.2829,0.3265,0.4577,0.5224,0.7117,0.7828,0.8327,0.924,0.942,1.0281,1.0268,1.0717,1.1356,1.2048,1.3258,1.3995
0.0747,0.1092,0.1715,0.2024,0.29,0.2747,0.3317,0.4267,0.493,0.6887,0.775,0.827,0.9191,0.9261,1.0275,1.0222,1.0619,1.1392,1.2026,1.316,1.3894
0.0692,0.095,0.1658,0.212,0.2986,0.2635,0.3377,0.4472,0.5187,0.7154,0.8073,0.8839,0.9626,0.9638,1.0578,1.0679,1.1168,1.202,1.2791,1.3756,1.4611
0.0916,0.1195,0.1837,0.2735,0.3633,0.3224,0.3992,0.5203,0.5821,0.7973,0.8633,0.8908,0.974,0.9727,1.0818,1.0575,1.1172,1.1863,1.2602,1.3873,1.5069
0.0713,0.077,0.1491,0.1951,0.3066,0.2614,0.3217,0.4244,0.474,0.8683,0.9409,0.9789,1.0578,1.0774,1.1944,1.1482,1.2063,1.2855,1.3399,1.4588,1.5087
0.0752,0.2044,0.2728,0.2752,0.3531,0.3611,0.4102,0.5266,0.5876,0.7825,0.8643,0.8765,0.9478,0.9722,1.0834,1.0528,1.103,1.1774,1.2545,1.3803,1.4371
0.0671,0.0953,0.1719,0.2136,0.2863,0.2696,0.3381,0.469,0.5268,0.7497,0.835,0.8638,0.9485,0.966,1.0695,1.0492,1.1163,1.1778,1.2607,1.4276,1.5015
0.0853,0.1129,0.1834,0.2111,0.3067,0.3102,0.3657,0.4715,0.5304,0.731,0.8247,0.8743,0.9699,0.9668,1.0833,1.0793,1.1216,1.2145,1.3043,1.49,1.5684
0.0816,0.1005,0.161,0.2225,0.3101,0.289,0.3603,0.5004,0.5672,0.7937,0.874,0.9226,1.0013,1.0025,1.1163,1.0881,1.1359,1.2174,1.2969,1.4129,1.4934
0.0739,0.1306,0.2045,0.2373,0.3263,0.3046,0.3572,0.4567,0.5364,0.7552,0.8378,0.9305,1.0123,1.0172,1.1163,1.1102,1.1435,1.2335,1.2998,1.4124,1.4797
0.0602,0.0773,0.1478,0.204,0.2737,0.2751,0.3345,0.4667,0.5295,0.7376,0.8182,0.88,0.9618,0.9722,1.0575,1.0639,1.1217,1.1864,1.2466,1.3811,1.454
0.0818,0.0899,0.148,0.2372,0.3114,0.3228,0.4221,0.5308,0.6026,0.8027,0.9046,0.931,1.0358,1.0245,1.1338,1.1447,1.1859,1.2719,1.3598,1.474,1.5471
0.066,0.0968,0.1731,0.1987,0.2772,0.2568,0.3081,0.4535,0.5235,0.6949,0.7989,0.801,0.8826,0.9363,1.0382,1.0261,1.0697,1.152,1.2185,1.3379,1.3999
0.051,0.1597,0.2196,0.2561,0.3364,0.3454,0.4006,0.6956,0.759,0.947,1.0276,1.0891,1.1672,1.1881,1.2715,1.2768,1.3238,1.4053,1.4658,1.6021,1.6855
0.0689,0.0757,0.1462,0.204,0.2777,0.246,0.3017,0.4854,0.5453,1.0905,1.1536,1.194,1.2769,1.2986,1.3918,1.3762,1.422,1.5152,1.6065,1.7133,1.7806
0.0702,0.1242,0.1852,0.2401,0.3276,0.3006,0.3672,0.4685,0.52,0.704,0.7967,0.8453,0.9211,0.9223,1.0298,1.0124,1.0779,1.1499,1.218,1.3446,1.4204
0.0684,0.0974,0.16,0.2152,0.2942,0.2741,0.333,0.4372,0.4971,0.68,0.7735,0.8102,0.8966,0.8874,0.9957,0.9814,1.0369,1.1177,1.1861,1.3116,1.3987
0.0589,0.0897,0.1549,0.1937,0.2727,0.2584,0.2994,0.416,0.4794,0.6497,0.7434,0.7672,0.8496,0.87,0.9753,0.9484,1.0084,1.0826,1.1531,1.2612,1.3393
0.0634,0.0932,0.1611,0.1999,0.2871,0.2646,0.3365,0.4489,0.5123,0.9831,1.0563,1.1326,1.2213,1.2283,1.3136,1.3166,1.3691,1.4435,1.5053,1.6168,1.6878
0.0642,0.0757,0.1383,0.1898,0.2656,0.259,0.3084,0.4211,0.4795,0.6688,0.7504,0.7834,0.8594,0.869,0.9648,0.949,0.9831,1.0726,1.1547,1.2673,1.3312
0.0518,0.0816,0.1513,0.1885,0.277,0.2627,0.3227,0.4058,0.4623,0.6772,0.7472,0.7977,0.8864,0.9116,1.0122,0.9871,1.0389,1.1305,1.2026,1.2898,1.3553
0.0544,0.0641,0.1409,0.1908,0.2808,0.2536,0.3212,0.4492,0.5184,0.7079,0.7908,0.8542,0.9356,0.9216,1.0122,1.036,1.093,1.1832,1.255,1.4412,1.541
0.0687,0.0641,0.1275,0.2009,0.2872,0.2579,0.3152,0.42,0.4667,0.6615,0.7318,0.7775,0.8665,0.8766,0.9801,0.9598,1.0071,1.0831,1.161,1.2622,1.3203
0.0768,0.0931,0.1544,0.212,0.2913,0.2585,0.3264,0.4351,0.5077,0.6875,0.7664,0.863,0.943,0.9777,1.0574,1.0683,1.1172,1.2169,1.299,1.4184,1.5192
0.0729,0.1111,0.1626,0.2035,0.2841,0.2769,0.3242,0.4382,0.4992,0.7078,0.778,0.8121,0.8844,0.9222,1.0162,0.998,1.0537,1.1236,1.1933,1.3043,1.3787
0.0665,0.1026,0.1639,0.2088,0.2894,0.2693,0.3171,0.4229,0.4908,0.6777,0.7606,0.8174,0.8948,0.9131,1.0065,1.0076,1.0438,1.1227,1.1956,1.3092,1.371
0.0647,0.0958,0.1623,0.1974,0.2806,0.2555,0.32,0.4205,0.4812,0.6742,0.7574,0.811,0.905,0.899,0.9996,1.0007,1.0617,1.1459,1.2019,1.314,1.3758
0.07,0.1024,0.1782,0.2078,0.2873,0.2844,0.3433,0.4388,0.4987,0.6914,0.7762,0.8723,0.9507,0.9777,1.0429,1.0754,1.1396,1.2349,1.3112,1.4486,1.5186
0.0829,0.115,0.1781,0.2043,0.2857,0.2722,0.3132,0.8233,0.8985,1.1099,1.1896,1.2577,1.3279,1.3401,1.4465,1.428,1.4796,1.5319,1.6106,1.7187,1.7715
0.0665,0.1039,0.1583,0.2016,0.2763,0.2777,0.3239,0.4408,0.5052,0.7027,0.7837,0.8009,0.8759,0.9093,1.0094,0.9806,1.015,1.095,1.1665,1.2999,1.3485
0.0647,0.0886,0.1456,0.1929,0.2774,0.2507,0.3044,0.4192,0.4683,0.6639,0.7608,0.8133,0.8978,0.9034,0.9953,0.9924,1.0645,1.145,1.2202,1.3431,1.4189
